"cohort","subtype","time_months","threshold","strategy","net_benefit","n"
"Spatial validation cohort","IDHmut-intact",24,0.525,"Clinicoradiologic",-0.013963480128893658,196
"Spatial validation cohort","IDHmut-intact",24,0.525,"3D-CNN",-0.013641456582633032,196
"Spatial validation cohort","IDHmut-intact",24,0.525,"3D-ViT",0.0034242844641858357,196
"Spatial validation cohort","IDHmut-intact",24,0.525,"CR-ViT",0.014636208896225486,196
"Spatial validation cohort","IDHmut-intact",24,0.55,"Treat all",-0.6103567106928423,196
"Spatial validation cohort","IDHmut-intact",24,0.55,"Treat none",0,196
"Spatial validation cohort","IDHmut-intact",24,0.55,"Clinicoradiologic",-0.028344671201814067,196
"Spatial validation cohort","IDHmut-intact",24,0.55,"3D-CNN",-0.020351696234049168,196
"Spatial validation cohort","IDHmut-intact",24,0.55,"3D-ViT",-0.009990919686896815,196
"Spatial validation cohort","IDHmut-intact",24,0.55,"CR-ViT",-0.0015750839549466384,196
"Spatial validation cohort","IDHmut-intact",24,0.5750000000000001,"Treat all",-0.7050835760277153,196
"Spatial validation cohort","IDHmut-intact",24,0.5750000000000001,"Treat none",0,196
"Spatial validation cohort","IDHmut-intact",24,0.5750000000000001,"Clinicoradiologic",-0.01740696278511406,196
"Spatial validation cohort","IDHmut-intact",24,0.5750000000000001,"3D-CNN",-0.0029715182776407353,196
"Spatial validation cohort","IDHmut-intact",24,0.5750000000000001,"3D-ViT",-0.02297031390852387,196
"Spatial validation cohort","IDHmut-intact",24,0.5750000000000001,"CR-ViT",-0.005914256540822941,196
"Spatial validation cohort","IDHmut-intact",24,0.6,"Treat all",-0.8116512995294473,196
"Spatial validation cohort","IDHmut-intact",24,0.6,"Treat none",0,196
"Spatial validation cohort","IDHmut-intact",24,0.6,"Clinicoradiologic",-0.020408163265306124,196
"Spatial validation cohort","IDHmut-intact",24,0.6,"3D-CNN",-0.002125850340136047,196
"Spatial validation cohort","IDHmut-intact",24,0.6,"3D-ViT",-0.06415731548416204,196
"Spatial validation cohort","IDHmut-intact",24,0.6,"CR-ViT",-0.001409871307830462,196
"Spatial validation cohort","IDHmut-intact",24,0.625,"Treat all",-0.9324280528314105,196
"Spatial validation cohort","IDHmut-intact",24,0.625,"Treat none",0,196
"Spatial validation cohort","IDHmut-intact",24,0.625,"Clinicoradiologic",-0.0153061224489796,196
"Spatial validation cohort","IDHmut-intact",24,0.625,"3D-CNN",-0.0051020408163265285,196
"Spatial validation cohort","IDHmut-intact",24,0.625,"3D-ViT",-0.07800453514739226,196
"Spatial validation cohort","IDHmut-intact",24,0.625,"CR-ViT",-0.008986855925631422,196
"Spatial validation cohort","IDHmut-intact",24,0.65,"Treat all",-1.0704586280336543,196
"Spatial validation cohort","IDHmut-intact",24,0.65,"Treat none",0,196
"Spatial validation cohort","IDHmut-intact",24,0.65,"Clinicoradiologic",0.00510204081632653,196
"Spatial validation cohort","IDHmut-intact",24,0.65,"3D-CNN",-0.017492711370262395,196
"Spatial validation cohort","IDHmut-intact",24,0.65,"3D-ViT",-0.08940719144800778,196
"Spatial validation cohort","IDHmut-intact",24,0.65,"CR-ViT",-0.040447419156045494,196
"Spatial validation cohort","IDHmut-intact",24,0.675,"Treat all",-1.2297246763439356,196
"Spatial validation cohort","IDHmut-intact",24,0.675,"Treat none",0,196
"Spatial validation cohort","IDHmut-intact",24,0.675,"Clinicoradiologic",0.00510204081632653,196
"Spatial validation cohort","IDHmut-intact",24,0.675,"3D-CNN",-0.02197802197802199,196
"Spatial validation cohort","IDHmut-intact",24,0.675,"3D-ViT",-0.08956916099773245,196
"Spatial validation cohort","IDHmut-intact",24,0.675,"CR-ViT",-0.009545948556937573,196
"Spatial validation cohort","IDHmut-intact",24,0.7,"Treat all",-1.4155350660392627,196
"Spatial validation cohort","IDHmut-intact",24,0.7,"Treat none",0,196
"Spatial validation cohort","IDHmut-intact",24,0.7,"Clinicoradiologic",0.00510204081632653,196
"Spatial validation cohort","IDHmut-intact",24,0.7,"3D-CNN",-0.05952380952380952,196
"Spatial validation cohort","IDHmut-intact",24,0.7,"3D-ViT",-0.10256046863189718,196
"Spatial validation cohort","IDHmut-intact",24,0.7,"CR-ViT",-0.04926658163265304,196
"Spatial validation cohort","IDHmut-codel",24,0.1,"Treat all",0.15617912418302837,150
"Spatial validation cohort","IDHmut-codel",24,0.1,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.1,"Clinicoradiologic",0.14555993648327034,150
"Spatial validation cohort","IDHmut-codel",24,0.1,"3D-CNN",0.14521275748406307,150
"Spatial validation cohort","IDHmut-codel",24,0.1,"3D-ViT",0.1698952331132974,150
"Spatial validation cohort","IDHmut-codel",24,0.1,"CR-ViT",0.1574458426847817,150
"Spatial validation cohort","IDHmut-codel",24,0.125,"Treat all",0.1320699563025435,150
"Spatial validation cohort","IDHmut-codel",24,0.125,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.125,"Clinicoradiologic",0.1342760831699777,150
"Spatial validation cohort","IDHmut-codel",24,0.125,"3D-CNN",0.13206452166821722,150
"Spatial validation cohort","IDHmut-codel",24,0.125,"3D-ViT",0.13656527297455098,150
"Spatial validation cohort","IDHmut-codel",24,0.125,"CR-ViT",0.1541116217783766,150
"Spatial validation cohort","IDHmut-codel",24,0.15000000000000002,"Treat all",0.10654260207614769,150
"Spatial validation cohort","IDHmut-codel",24,0.15000000000000002,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.15000000000000002,"Clinicoradiologic",0.11840679461382246,150
"Spatial validation cohort","IDHmut-codel",24,0.15000000000000002,"3D-CNN",0.1075822224061438,150
"Spatial validation cohort","IDHmut-codel",24,0.15000000000000002,"3D-ViT",0.10812867052969252,150
"Spatial validation cohort","IDHmut-codel",24,0.15000000000000002,"CR-ViT",0.12425194442622195,150
"Spatial validation cohort","IDHmut-codel",24,0.17500000000000002,"Treat all",0.07946813547239459,150
"Spatial validation cohort","IDHmut-codel",24,0.17500000000000002,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.17500000000000002,"Clinicoradiologic",0.10110146274937608,150
"Spatial validation cohort","IDHmut-codel",24,0.17500000000000002,"3D-CNN",0.08771637474977008,150
"Spatial validation cohort","IDHmut-codel",24,0.17500000000000002,"3D-ViT",0.11512658207326,150
"Spatial validation cohort","IDHmut-codel",24,0.17500000000000002,"CR-ViT",0.11905943860413087,150
"Spatial validation cohort","IDHmut-codel",24,0.2,"Treat all",0.05070151470590695,150
"Spatial validation cohort","IDHmut-codel",24,0.2,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.2,"Clinicoradiologic",0.09087136261791473,150
"Spatial validation cohort","IDHmut-codel",24,0.2,"3D-CNN",0.08324994729807036,150
"Spatial validation cohort","IDHmut-codel",24,0.2,"3D-ViT",0.11021537057677847,150
"Spatial validation cohort","IDHmut-codel",24,0.2,"CR-ViT",0.10929486930863375,150
"Spatial validation cohort","IDHmut-codel",24,0.225,"Treat all",0.020078982922226513,150
"Spatial validation cohort","IDHmut-codel",24,0.225,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.225,"Clinicoradiologic",0.05975322157159346,150
"Spatial validation cohort","IDHmut-codel",24,0.225,"3D-CNN",0.07328201582517596,150
"Spatial validation cohort","IDHmut-codel",24,0.225,"3D-ViT",0.08538474907673806,150
"Spatial validation cohort","IDHmut-codel",24,0.225,"CR-ViT",0.09966805510907847,150
"Spatial validation cohort","IDHmut-codel",24,0.25,"Treat all",-0.012585050980365886,150
"Spatial validation cohort","IDHmut-codel",24,0.25,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.25,"Clinicoradiologic",0.04342333896587453,150
"Spatial validation cohort","IDHmut-codel",24,0.25,"3D-CNN",0.03858681812739579,150
"Spatial validation cohort","IDHmut-codel",24,0.25,"3D-ViT",0.07334773088329463,150
"Spatial validation cohort","IDHmut-codel",24,0.25,"CR-ViT",0.09548738131447655,150
"Spatial validation cohort","IDHmut-codel",24,0.275,"Treat all",-0.04750177687624063,150
"Spatial validation cohort","IDHmut-codel",24,0.275,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.275,"Clinicoradiologic",0.01772632629197332,150
"Spatial validation cohort","IDHmut-codel",24,0.275,"3D-CNN",0.022907179880337896,150
"Spatial validation cohort","IDHmut-codel",24,0.275,"3D-ViT",0.06892434986900596,150
"Spatial validation cohort","IDHmut-codel",24,0.275,"CR-ViT",0.0856485747453442,150
"Spatial validation cohort","IDHmut-codel",24,0.30000000000000004,"Treat all",-0.08491255462182068,150
"Spatial validation cohort","IDHmut-codel",24,0.30000000000000004,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.30000000000000004,"Clinicoradiologic",0.009719086770850472,150
"Spatial validation cohort","IDHmut-codel",24,0.30000000000000004,"3D-CNN",0.02071986716851774,150
"Spatial validation cohort","IDHmut-codel",24,0.30000000000000004,"3D-ViT",0.04257377381123198,150
"Spatial validation cohort","IDHmut-codel",24,0.30000000000000004,"CR-ViT",0.06789165258203463,150
"Spatial validation cohort","IDHmut-codel",24,0.325,"Treat all",-0.12509450108929543,150
"Spatial validation cohort","IDHmut-codel",24,0.325,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.325,"Clinicoradiologic",0.008036186696900942,150
"Spatial validation cohort","IDHmut-codel",24,0.325,"3D-CNN",0.021213019887483822,150
"Spatial validation cohort","IDHmut-codel",24,0.325,"3D-ViT",0.036326728191801355,150
"Spatial validation cohort","IDHmut-codel",24,0.325,"CR-ViT",0.05778810689626627,150
"Spatial validation cohort","IDHmut-codel",24,0.35,"Treat all",-0.1683673665158068,150
"Spatial validation cohort","IDHmut-codel",24,0.35,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.35,"Clinicoradiologic",0.009893143433516105,150
"Spatial validation cohort","IDHmut-codel",24,0.35,"3D-CNN",0.024582877785492185,150
"Spatial validation cohort","IDHmut-codel",24,0.35,"3D-ViT",0.03651756712992698,150
"Spatial validation cohort","IDHmut-codel",24,0.35,"CR-ViT",0.05693558283407399,150
"Spatial validation cohort","IDHmut-codel",24,0.375,"Treat all",-0.2151020611764391,150
"Spatial validation cohort","IDHmut-codel",24,0.375,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.375,"Clinicoradiologic",0.011084520417853762,150
"Spatial validation cohort","IDHmut-codel",24,0.375,"3D-CNN",0.05388888888888889,150
"Spatial validation cohort","IDHmut-codel",24,0.375,"3D-ViT",0.041960080735590925,150
"Spatial validation cohort","IDHmut-codel",24,0.375,"CR-ViT",0.05691954022988508,150
"Spatial validation cohort","IDHmut-codel",24,0.4,"Treat all",-0.26573131372545744,150
"Spatial validation cohort","IDHmut-codel",24,0.4,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.4,"Clinicoradiologic",-3.292181069958685e-4,150
"Spatial validation cohort","IDHmut-codel",24,0.4,"3D-CNN",0.04770562770562771,150
"Spatial validation cohort","IDHmut-codel",24,0.4,"3D-ViT",0.0330876068376068,150
"Spatial validation cohort","IDHmut-codel",24,0.4,"CR-ViT",0.05087719298245616,150
"Spatial validation cohort","IDHmut-codel",24,0.42500000000000004,"Treat all",-0.3207631099743905,150
"Spatial validation cohort","IDHmut-codel",24,0.42500000000000004,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.42500000000000004,"Clinicoradiologic",0.011519055287171242,150
"Spatial validation cohort","IDHmut-codel",24,0.42500000000000004,"3D-CNN",0.03217391304347826,150
"Spatial validation cohort","IDHmut-codel",24,0.42500000000000004,"3D-ViT",0.054344092294829255,150
"Spatial validation cohort","IDHmut-codel",24,0.42500000000000004,"CR-ViT",0.04218694885361555,150
"Spatial validation cohort","IDHmut-codel",24,0.45000000000000007,"Treat all",-0.38079779679140824,150
"Spatial validation cohort","IDHmut-codel",24,0.45000000000000007,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.45000000000000007,"Clinicoradiologic",0.006839826839826839,150
"Spatial validation cohort","IDHmut-codel",24,0.45000000000000007,"3D-CNN",0.02727272727272727,150
"Spatial validation cohort","IDHmut-codel",24,0.45000000000000007,"3D-ViT",0.03548769883893405,150
"Spatial validation cohort","IDHmut-codel",24,0.45000000000000007,"CR-ViT",0.03561968895302231,150
"Spatial validation cohort","IDHmut-codel",24,0.475,"Treat all",-0.4465500728290941,150
"Spatial validation cohort","IDHmut-codel",24,0.475,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.475,"Clinicoradiologic",7.407407407407473e-4,150
"Spatial validation cohort","IDHmut-codel",24,0.475,"3D-CNN",0.02306878306878307,150
"Spatial validation cohort","IDHmut-codel",24,0.475,"3D-ViT",0.03024103468547915,150
"Spatial validation cohort","IDHmut-codel",24,0.475,"CR-ViT",0.060232092837134855,150
"Spatial validation cohort","IDHmut-codel",24,0.5,"Treat all",-0.5188775764705489,150
"Spatial validation cohort","IDHmut-codel",24,0.5,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.5,"Clinicoradiologic",0.005333333333333326,150
"Spatial validation cohort","IDHmut-codel",24,0.5,"3D-CNN",0.02666666666666667,150
"Spatial validation cohort","IDHmut-codel",24,0.5,"3D-ViT",0.03970833333333333,150
"Spatial validation cohort","IDHmut-codel",24,0.5,"CR-ViT",0.05591036414565825,150
"Spatial validation cohort","IDHmut-codel",24,0.525,"Treat all",-0.5988185015479462,150
"Spatial validation cohort","IDHmut-codel",24,0.525,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.525,"Clinicoradiologic",-0.008771929824561412,150
"Spatial validation cohort","IDHmut-codel",24,0.525,"3D-CNN",0.02,150
"Spatial validation cohort","IDHmut-codel",24,0.525,"3D-ViT",0.03037593984962405,150
"Spatial validation cohort","IDHmut-codel",24,0.525,"CR-ViT",0.04185934922777028,150
"Spatial validation cohort","IDHmut-codel",24,0.55,"Treat all",-0.6876417516339435,150
"Spatial validation cohort","IDHmut-codel",24,0.55,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.55,"Clinicoradiologic",-0.011111111111111124,150
"Spatial validation cohort","IDHmut-codel",24,0.55,"3D-CNN",0.013333333333333334,150
"Spatial validation cohort","IDHmut-codel",24,0.55,"3D-ViT",0.02630217519106409,150
"Spatial validation cohort","IDHmut-codel",24,0.55,"CR-ViT",0.03640709085153528,150
"Spatial validation cohort","IDHmut-codel",24,0.5750000000000001,"Treat all",-0.7869147958477047,150
"Spatial validation cohort","IDHmut-codel",24,0.5750000000000001,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.5750000000000001,"Clinicoradiologic",-0.013725490196078445,150
"Spatial validation cohort","IDHmut-codel",24,0.5750000000000001,"3D-CNN",0.013333333333333334,150
"Spatial validation cohort","IDHmut-codel",24,0.5750000000000001,"3D-ViT",0.06666666666666667,150
"Spatial validation cohort","IDHmut-codel",24,0.5750000000000001,"CR-ViT",0.023216580079325196,150
"Spatial validation cohort","IDHmut-codel",24,0.6,"Treat all",-0.898596970588186,150
"Spatial validation cohort","IDHmut-codel",24,0.6,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.6,"Clinicoradiologic",-0.0066666666666666645,150
"Spatial validation cohort","IDHmut-codel",24,0.6,"3D-CNN",0.013333333333333334,150
"Spatial validation cohort","IDHmut-codel",24,0.6,"3D-ViT",0.06,150
"Spatial validation cohort","IDHmut-codel",24,0.6,"CR-ViT",0.016334283000949707,150
"Spatial validation cohort","IDHmut-codel",24,0.625,"Treat all",-1.025170101960732,150
"Spatial validation cohort","IDHmut-codel",24,0.625,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.625,"Clinicoradiologic",-0.00888888888888889,150
"Spatial validation cohort","IDHmut-codel",24,0.625,"3D-CNN",0,150
"Spatial validation cohort","IDHmut-codel",24,0.625,"3D-ViT",0.05333333333333334,150
"Spatial validation cohort","IDHmut-codel",24,0.625,"CR-ViT",0.018333333333333323,150
"Spatial validation cohort","IDHmut-codel",24,0.65,"Treat all",-1.1698251092436416,150
"Spatial validation cohort","IDHmut-codel",24,0.65,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.65,"Clinicoradiologic",-0.018095238095238095,150
"Spatial validation cohort","IDHmut-codel",24,0.65,"3D-CNN",0,150
"Spatial validation cohort","IDHmut-codel",24,0.65,"3D-ViT",0.04666666666666667,150
"Spatial validation cohort","IDHmut-codel",24,0.65,"CR-ViT",0.003928571428571428,150
"Spatial validation cohort","IDHmut-codel",24,0.675,"Treat all",-1.3367347330316142,150
"Spatial validation cohort","IDHmut-codel",24,0.675,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.675,"Clinicoradiologic",-0.027692307692307704,150
"Spatial validation cohort","IDHmut-codel",24,0.675,"3D-CNN",0,150
"Spatial validation cohort","IDHmut-codel",24,0.675,"3D-ViT",0.04,150
"Spatial validation cohort","IDHmut-codel",24,0.675,"CR-ViT",-0.005000000000000009,150
"Spatial validation cohort","IDHmut-codel",24,0.7,"Treat all",-1.5314626274509147,150
"Spatial validation cohort","IDHmut-codel",24,0.7,"Treat none",0,150
"Spatial validation cohort","IDHmut-codel",24,0.7,"Clinicoradiologic",0,150
"Spatial validation cohort","IDHmut-codel",24,0.7,"3D-CNN",0,150
"Spatial validation cohort","IDHmut-codel",24,0.7,"3D-ViT",-3.7007434154171884e-18,150
"Spatial validation cohort","IDHmut-codel",24,0.7,"CR-ViT",0.012634032634032668,150
"Spatial validation cohort","GBM",12,0.1,"Treat all",0.4920363807637289,329
"Spatial validation cohort","GBM",12,0.1,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.1,"Clinicoradiologic",0.4920363807637289,329
"Spatial validation cohort","GBM",12,0.1,"3D-CNN",0.4920363807637289,329
"Spatial validation cohort","GBM",12,0.1,"3D-ViT",0.4920363807637289,329
"Spatial validation cohort","GBM",12,0.1,"CR-ViT",0.49103958974124595,329
"Spatial validation cohort","GBM",12,0.125,"Treat all",0.47752313449983547,329
"Spatial validation cohort","GBM",12,0.125,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.125,"Clinicoradiologic",0.47752313449983547,329
"Spatial validation cohort","GBM",12,0.125,"3D-CNN",0.47752313449983547,329
"Spatial validation cohort","GBM",12,0.125,"3D-ViT",0.47800768572071667,329
"Spatial validation cohort","GBM",12,0.125,"CR-ViT",0.4769935417382141,329
"Spatial validation cohort","GBM",12,0.15000000000000002,"Treat all",0.4621561678674777,329
"Spatial validation cohort","GBM",12,0.15000000000000002,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.15000000000000002,"Clinicoradiologic",0.4621561678674777,329
"Spatial validation cohort","GBM",12,0.15000000000000002,"3D-CNN",0.4621561678674777,329
"Spatial validation cohort","GBM",12,0.15000000000000002,"3D-ViT",0.46510328705392634,329
"Spatial validation cohort","GBM",12,0.15000000000000002,"CR-ViT",0.46345658323174815,329
"Spatial validation cohort","GBM",12,0.17500000000000002,"Treat all",0.4458578699240679,329
"Spatial validation cohort","GBM",12,0.17500000000000002,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.17500000000000002,"Clinicoradiologic",0.4458578699240679,329
"Spatial validation cohort","GBM",12,0.17500000000000002,"3D-CNN",0.4458578699240679,329
"Spatial validation cohort","GBM",12,0.17500000000000002,"3D-ViT",0.4483164057899266,329
"Spatial validation cohort","GBM",12,0.17500000000000002,"CR-ViT",0.4404462999467937,329
"Spatial validation cohort","GBM",12,0.2,"Treat all",0.42854092835919505,329
"Spatial validation cohort","GBM",12,0.2,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.2,"Clinicoradiologic",0.42854092835919505,329
"Spatial validation cohort","GBM",12,0.2,"3D-CNN",0.4293558606643287,329
"Spatial validation cohort","GBM",12,0.2,"3D-ViT",0.42354907219358534,329
"Spatial validation cohort","GBM",12,0.2,"CR-ViT",0.424635064855695,329
"Spatial validation cohort","GBM",12,0.225,"Treat all",0.41010676475787877,329
"Spatial validation cohort","GBM",12,0.225,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.225,"Clinicoradiologic",0.41010676475787877,329
"Spatial validation cohort","GBM",12,0.225,"3D-CNN",0.4110460340302041,329
"Spatial validation cohort","GBM",12,0.225,"3D-ViT",0.4060264018756013,329
"Spatial validation cohort","GBM",12,0.225,"CR-ViT",0.40777512944381367,329
"Spatial validation cohort","GBM",12,0.25,"Treat all",0.39044365691647476,329
"Spatial validation cohort","GBM",12,0.25,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.25,"Clinicoradiologic",0.39044365691647476,329
"Spatial validation cohort","GBM",12,0.25,"3D-CNN",0.3947353736897966,329
"Spatial validation cohort","GBM",12,0.25,"3D-ViT",0.38706149487252917,329
"Spatial validation cohort","GBM",12,0.25,"CR-ViT",0.3903472056307462,329
"Spatial validation cohort","GBM",12,0.275,"Treat all",0.36942447267221523,329
"Spatial validation cohort","GBM",12,0.275,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.275,"Clinicoradiologic",0.36977422602812926,329
"Spatial validation cohort","GBM",12,0.275,"3D-CNN",0.3767173066888665,329
"Spatial validation cohort","GBM",12,0.275,"3D-ViT",0.3728650997003556,329
"Spatial validation cohort","GBM",12,0.275,"CR-ViT",0.37629307051773325,329
"Spatial validation cohort","GBM",12,0.30000000000000004,"Treat all",0.34690391812479426,329
"Spatial validation cohort","GBM",12,0.30000000000000004,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.30000000000000004,"Clinicoradiologic",0.3449681974307258,329
"Spatial validation cohort","GBM",12,0.30000000000000004,"3D-CNN",0.358928054557478,329
"Spatial validation cohort","GBM",12,0.30000000000000004,"3D-ViT",0.3662454514202599,329
"Spatial validation cohort","GBM",12,0.30000000000000004,"CR-ViT",0.36287735253208886,329
"Spatial validation cohort","GBM",12,0.325,"Treat all",0.3227151743516386,329
"Spatial validation cohort","GBM",12,0.325,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.325,"Clinicoradiologic",0.32431900922051043,329
"Spatial validation cohort","GBM",12,0.325,"3D-CNN",0.33332242198739626,329
"Spatial validation cohort","GBM",12,0.325,"3D-ViT",0.34414159138931494,329
"Spatial validation cohort","GBM",12,0.325,"CR-ViT",0.3513916565453579,329
"Spatial validation cohort","GBM",12,0.35,"Treat all",0.29666575798054773,329
"Spatial validation cohort","GBM",12,0.35,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.35,"Clinicoradiologic",0.299967940017044,329
"Spatial validation cohort","GBM",12,0.35,"3D-CNN",0.30065754264267097,329
"Spatial validation cohort","GBM",12,0.35,"3D-ViT",0.3223630388207434,329
"Spatial validation cohort","GBM",12,0.35,"CR-ViT",0.3287405878088282,329
"Spatial validation cohort","GBM",12,0.375,"Treat all",0.26853238829976966,329
"Spatial validation cohort","GBM",12,0.375,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.375,"Clinicoradiologic",0.27107280786505017,329
"Spatial validation cohort","GBM",12,0.375,"3D-CNN",0.2897646354953388,329
"Spatial validation cohort","GBM",12,0.375,"3D-ViT",0.30644718829295237,329
"Spatial validation cohort","GBM",12,0.375,"CR-ViT",0.31067568808322704,329
"Spatial validation cohort","GBM",12,0.4,"Treat all",0.23805457114559336,329
"Spatial validation cohort","GBM",12,0.4,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.4,"Clinicoradiologic",0.24410613124385874,329
"Spatial validation cohort","GBM",12,0.4,"3D-CNN",0.2651418300041706,329
"Spatial validation cohort","GBM",12,0.4,"3D-ViT",0.28760213449194694,329
"Spatial validation cohort","GBM",12,0.4,"CR-ViT",0.2931271444511567,329
"Spatial validation cohort","GBM",12,0.42500000000000004,"Treat all",0.20492650902148868,329
"Spatial validation cohort","GBM",12,0.42500000000000004,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.42500000000000004,"Clinicoradiologic",0.22558654338510745,329
"Spatial validation cohort","GBM",12,0.42500000000000004,"3D-CNN",0.24411606316081585,329
"Spatial validation cohort","GBM",12,0.42500000000000004,"3D-ViT",0.2703140507523939,329
"Spatial validation cohort","GBM",12,0.42500000000000004,"CR-ViT",0.2613503578215429,329
"Spatial validation cohort","GBM",12,0.45000000000000007,"Treat all",0.16878680488610176,329
"Spatial validation cohort","GBM",12,0.45000000000000007,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.45000000000000007,"Clinicoradiologic",0.195907515331443,329
"Spatial validation cohort","GBM",12,0.45000000000000007,"3D-CNN",0.21974251051563035,329
"Spatial validation cohort","GBM",12,0.45000000000000007,"3D-ViT",0.23120346611193046,329
"Spatial validation cohort","GBM",12,0.45000000000000007,"CR-ViT",0.24289134488010333,329
"Spatial validation cohort","GBM",12,0.475,"Treat all",0.12920522416639252,329
"Spatial validation cohort","GBM",12,0.475,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.475,"Clinicoradiologic",0.16325042672459603,329
"Spatial validation cohort","GBM",12,0.475,"3D-CNN",0.18723109064595544,329
"Spatial validation cohort","GBM",12,0.475,"3D-ViT",0.1944854383809558,329
"Spatial validation cohort","GBM",12,0.475,"CR-ViT",0.23874478555335937,329
"Spatial validation cohort","GBM",12,0.5,"Treat all",0.08566548537471208,329
"Spatial validation cohort","GBM",12,0.5,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.5,"Clinicoradiologic",0.15112408632990032,329
"Spatial validation cohort","GBM",12,0.5,"3D-CNN",0.14800357620652754,329
"Spatial validation cohort","GBM",12,0.5,"3D-ViT",0.17247949974101118,329
"Spatial validation cohort","GBM",12,0.5,"CR-ViT",0.20932452549065392,329
"Spatial validation cohort","GBM",12,0.525,"Treat all",0.03754261618390742,329
"Spatial validation cohort","GBM",12,0.525,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.525,"Clinicoradiologic",0.1303511090223147,329
"Spatial validation cohort","GBM",12,0.525,"3D-CNN",0.1198035503114784,329
"Spatial validation cohort","GBM",12,0.525,"3D-ViT",0.15037149134299174,329
"Spatial validation cohort","GBM",12,0.525,"CR-ViT",0.20882282871663166,329
"Spatial validation cohort","GBM",12,0.55,"Treat all",-0.015927238472542293,329
"Spatial validation cohort","GBM",12,0.55,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.55,"Clinicoradiologic",0.12655042784814943,329
"Spatial validation cohort","GBM",12,0.55,"3D-CNN",0.07500590336952469,329
"Spatial validation cohort","GBM",12,0.55,"3D-ViT",0.12495735743382053,329
"Spatial validation cohort","GBM",12,0.55,"CR-ViT",0.20812744519736795,329
"Spatial validation cohort","GBM",12,0.5750000000000001,"Treat all",-0.0756876642650447,329
"Spatial validation cohort","GBM",12,0.5750000000000001,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.5750000000000001,"Clinicoradiologic",0.10249833787835905,329
"Spatial validation cohort","GBM",12,0.5750000000000001,"3D-CNN",0.058201816206038655,329
"Spatial validation cohort","GBM",12,0.5750000000000001,"3D-ViT",0.12344000094800214,329
"Spatial validation cohort","GBM",12,0.5750000000000001,"CR-ViT",0.21105472467629233,329
"Spatial validation cohort","GBM",12,0.6,"Treat all",-0.1429181432816098,329
"Spatial validation cohort","GBM",12,0.6,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.6,"Clinicoradiologic",0.09454592106908227,329
"Spatial validation cohort","GBM",12,0.6,"3D-CNN",0.046944417464949435,329
"Spatial validation cohort","GBM",12,0.6,"3D-ViT",0.0864145755120259,329
"Spatial validation cohort","GBM",12,0.6,"CR-ViT",0.20370632448759182,329
"Spatial validation cohort","GBM",12,0.625,"Treat all",-0.2191126861670506,329
"Spatial validation cohort","GBM",12,0.625,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.625,"Clinicoradiologic",0.06080389144905204,329
